programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
214;EDUCACAO INTEGRAL E INTEGRADA;4598;APOIO PEDAGOGICO COMPLEMENTAR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
214;EDUCACAO INTEGRAL E INTEGRADA;4655;DESENVOLVIMENTO DO ESPORTE EDUCACIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;388242,15;443452,35
214;EDUCACAO INTEGRAL E INTEGRADA;4657;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
214;EDUCACAO INTEGRAL E INTEGRADA;4659;EDUCACAO EM TEMPO INTEGRAL - ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
214;EDUCACAO INTEGRAL E INTEGRADA;4660;EDUCACAO EM TEMPO INTEGRAL - ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
220;INTEGRACAO, COORDENACAO E AMPLIACAO DA OFERTA DE SERVICOS E ACOES PARA A JUVENTUDE;4685;APOIO A INICIATIVAS E OFERTA DE ACOES PARA A JUVENTUDE EM TERRITORIOS URBANOS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
237;ATENCAO A SAUDE;4182;POLITICAS E ACOES ESPECIALIZADAS EM SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4183;FORTALECIMENTO DA POLITICA DE TRANSPLANTES NO ESTADO DE MINAS GERAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4209;ATENCAO A SAUDE DA PESSOA COM DEFICIENCIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4211;ATENCAO A SAUDE BUCAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4213;ATENCAO A SAUDE DAS PESSOAS PRIVADAS DE LIBERDADE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4285;ATENCAO A SAUDE DAS PESSOAS QUE VIVEM E CONVIVEM COM DST/HIV/AIDS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4328;ASSISTENCIA HOSPITALAR E AMBULATORIAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4388;FORTALECIMENTO DA REDE MUNICIPAL DE SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4391;FOMENTO E EXECUCAO DE ACOES DE SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;4468;ATENCAO A SAUDE DAS COMUNIDADES INDIGENAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE;7024;SENTENCAS JUDICIAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
237;ATENCAO A SAUDE                                                                                                         ;4391;FOMENTO E EXECUCAO DE ACOES DE SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
238;VIGILANCIA EM SAUDE;4240;VIGILANCIA ALIMENTAR E NUTRICIONAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
239;GESTAO DO SISTEMA UNICO DE SAUDE;4243;FORTALECIMENTO DA GOVERNANCA DO SUS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
239;GESTAO DO SISTEMA UNICO DE SAUDE;4288;TELE MINAS SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
240;ATENDIMENTO AO ENSINO PROFISSIONAL;4190;DESENVOLVIMENTO DO ENSINO PROFISSIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;2074;APOIO A EDUCACAO INFANTIL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;2092;APOIO ADMINISTRATIVO A EDUCACAO ESPECIAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;2095;APOIO ADMINISTRATIVO A EDUCACAO DE JOVENS E ADULTOS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4181;EDUCACAO DO CAMPO - ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4185;EDUCACAO DO CAMPO - ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4202;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4272;DESENVOLVIMENTO DO ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4567;DESENVOLVIMENTO DA EDUCACAO ESPECIAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
271;MELHORIA DA EDUCACAO BASICA;4570;DESENVOLVIMENTO DA EDUCACAO DE JOVENS E ADULTOS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
275;ESTRUTURACAO DA REDE ESTADUAL DE ASSISTENCIA FARMACEUTICA.;4422;ESTRUTURACAO FISICA DA REDE FARMACIA DE MINAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
275;ESTRUTURACAO DA REDE ESTADUAL DE ASSISTENCIA FARMACEUTICA.;4582;MANUTENCAO DA REDE FARMACIA DE MINAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
275;INCENTIVO A ESTRUTURACAO DA REDE DE ASSISTENCIA FARMACEUTICA;4422;IMPLANTACAO DA REDE FARMACIA DE MINAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
275;INCENTIVO A ESTRUTURACAO DA REDE DE ASSISTENCIA FARMACEUTICA;4582;MANUTENCAO DA REDE FARMACIA DE MINAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
275;INCENTIVO A ESTRUTURACAO DA REDE DE ASSISTENCIA FARMACEUTICA                                                            ;4422;IMPLANTACAO DA REDE FARMACIA DE MINAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
341;APOIO AOS PROGRAMAS HABITACIONAIS                                                                                       ;1697;HABITACOES POPULARES - PROHAB;4101;FEH;FUNDO ESTADUAL DE HABITACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2001;DIRECAO SUPERIOR;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2001;DIRECAO SUPERIOR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2001;DIRECAO SUPERIOR;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2001;DIRECAO SUPERIOR;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2002;PLANEJAMENTO, GESTAO E FINANCAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2085;ADMINISTRACAO DA ACAO EDUCACIONAL REGIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2086;OPERACIONALIZACAO DAS ACOES DO CONSFUNDEB E CAE;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2103;ACOES DE TECNOLOGIA DA INFORMACAO PARA A SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2187;OPERACIONALIZACAO DAS ACOES DO CONSELHO ESTADUAL DE EDUCACAO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2992;COORDENACAO DAS DIRETORIAS REGIONAIS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA;2992;MANUTENCAO, REESTRUTURACAO E AMPLIACAO DAS UNIDADES REGIONAIS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
701;APOIO A ADMINISTRACAO PUBLICA                                                                                           ;2002;PLANEJAMENTO, GESTAO E FINANCAS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
702;OBRIGACOES ESPECIAIS;7004;PRECATORIOS E SENTENCAS JUDICIARIAS;2181;FCS;FUNDACAO CLOVIS SALGADO;;;;0,0;0,0
702;OBRIGACOES ESPECIAIS;7441;PENSOES ESPECIAIS E INDENIZACOES DE RESPONSABILIDADE DO PODER EXECUTIVO ESTADUAL;1941;EGE-SEPLAG;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;0,0;0,0
702;OBRIGACOES ESPECIAIS;7844;TRANSFERENCIAS CONSTITUCIONAIS A MUNICIPIOS;1911;EGE - SEF;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;;;;0,0;0,0
705;APOIO AS POLITICAS PUBLICAS;1074;TRANSFORMACAO DIGITAL DO SISEMA;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;62175179,47;58386987,68;57021707,91;1470226,2;1406571,64
705;APOIO AS POLITICAS PUBLICAS;2014;ASSESSORAMENTO E GESTAO PREVIDENCIARIA     ;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;215977660,62;198429537,31;194858417,7;3320605,78;3185801,2
705;APOIO AS POLITICAS PUBLICAS;2017;APOIO A POLITICA DE SAUDE PARA OS MILITARES;2121;IPSM;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;920861836,42;907696721,15;902619498,97;7382372,69;7259048,23
705;APOIO AS POLITICAS PUBLICAS;2018;APOIO AO SISTEMA DE PROTECAO SOCIAL DOS MILITARES DE MINAS GERAIS;2121;IPSM;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;920861836,42;907696721,15;902619498,97;7005630,02;6999749,46
705;APOIO AS POLITICAS PUBLICAS;2029;ADMINISTRACAO E OPERACIONALIZACAO DA ARRECADACAO DO FUNTRANS;4381;FUNTRANS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;13502909,62;9131038,07;8694306,12;1540580,2;1522598,3
705;APOIO AS POLITICAS PUBLICAS;2039;ASSESSORAMENTO E GESTAO DAS UNIDADES REGIONAIS DO IPSEMG;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;215977660,62;198429537,31;194858417,7;1573391,04;1385435,65
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;620592104,21;617992226,2;617699169,88;133659,78;133659,78
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;26771606,22;26355743,27;25446026,91;113459,1;113459,1
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;1270358305,0;1268341033,85;1265930591,68;28578,44;28578,44
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;24974927,24;24057684,02;23775941,11;22021,26;22021,26
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;25255295,89;23733415,34;22768511,14;5496,95;5496,95
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;82879784,72;81410214,77;80790932,44;31996,75;0,0
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1631;SEC. GERAL;SECRETARIA-GERAL;4940524,18;4848937,02;4764873,12;34378,25;34378,25
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1721;SCC;SECRETARIA DE ESTADO DA CASA CIVIL;3317541,72;3288778,69;3287171,46;87799,79;87799,79
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;215977660,62;198429537,31;194858417,7;17828,18;17828,18
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;15611331,02;13104988,46;12023049,03;0,0;0,0
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;65035062,38;63884820,22;63140986,54;0,0;0,0
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2271;FHEMIG;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;690695092,94;678108765,829999;675039267,36;220259,82;219312,02
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2321;HEMOMINAS;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;78988377,04;78968076,06;78891384,8;0,0;25633,78
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;122949469,49;122793495,99;122787211,56;0,0;0,0
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2371;IMA;INSTITUTO MINEIRO DE AGROPECUARIA;123058561,11;119630228,09;118859412,34;17472,44;17472,44
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;2471;ARTEMIG;AGENCIA REGULADORA DE TRANSPORTES DO ESTADO DE MINAS GERAIS;14997930,85;7682470,29;7075244,43;152964,89;152964,89
705;APOIO AS POLITICAS PUBLICAS;2417;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;474509733,86;407155967,21;336540613,62;105108,39;105108,39
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1071;GABINETE MILITAR;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;4279835,44;4095303,89;4066214,25;100928,55;160792,13
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1081;AGE;ADVOCACIA GERAL DO ESTADO;526290112,51;376675131,02;359587207,4;531509,33;1052375,53
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1101;OGE;OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS;7553529,79;7276781,27;7249147,96;3814,42;3757,84
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;620592104,21;617992226,2;617699169,88;618332,07;1010843,21
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;13164331,47;12287336,78;11746891,23;628095,01;478112,62
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;12889763,2;12239917,32;11612393,55;673741,22;1178155,96
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;4054638265,69;4053956626,43;4053243652,26;2387820,27;2324319,09
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;13295390,24;12908459,91;12910979,25;25849,86;120932,12
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;26771606,22;26355743,27;25446026,91;1068691,32;1154759,52
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;62175179,47;58386987,68;57021707,91;1207835,36;1131564,82
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;339385421,31;339284177,05;337284374,95;928066,72;778057,54
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;1270358305,0;1268341033,85;1265930591,68;1512702,97;2110684,23
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;24974927,24;24057684,02;23775941,11;515659,81;458275,31
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;25255295,89;23733415,34;22768511,14;441641,68;1390775,09
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;82879784,72;81410214,77;80790932,44;909393,04;1027108,89
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1511;PCMG;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;1208590197,92;1207278272,68;1206661158,62;132958,3;751358,74
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1521;CGE;CONTROLADORIA-GERAL DO ESTADO;27542925,41;27467354,92;27332376,63;533583,94;527281,98
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1541;ESP MG;ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS;8686246,48;7947928,19;7856263,8;716516,97;887144,3
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1631;SEC. GERAL;SECRETARIA-GERAL;4940524,18;4848937,02;4764873,12;0,0;0,0
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1711;SECOM;SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;5751564,59;5601609,39;5603399,36;47016,61;46299,19
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;1721;SCC;SECRETARIA DE ESTADO DA CASA CIVIL;3317541,72;3288778,69;3287171,46;14689,81;39160,83
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;215977660,62;198429537,31;194858417,7;7183547,44;6919103,38
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2041;LEMG;LOTERIA DO ESTADO DE MINAS GERAIS;1421219,12;1314597,34;1289253,21;34744,58;34003,33
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2061;FJP;FUNDACAO JOAO PINHEIRO;19813445,15;19578156,36;19541623,71;985884,06;869740,86
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;15611331,02;13104988,46;12023049,03;1770077,48;1709078,06
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2091;FEAM;FUNDACAO ESTADUAL DO MEIO AMBIENTE;27625244,88;27109021,89;26199791,78;859115,03;780547,23
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;65035062,38;63884820,22;63140986,54;1737793,23;1668413,12
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2151;FHA;FUNDACAO HELENA ANTIPOFF;10754284,61;8443241,74;8264458,54;652268,21;634342,8
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2161;FUCAM;FUNDACAO EDUCACIONAL CAIO MARTINS;1472363,37;1391106,05;1364126,45;68381,67;84650,46
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;1926332,18;1878226,5;1796271,47;56319,71;34396,39
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2181;FCS;FUNDACAO CLOVIS SALGADO;14810937,0;12369479,15;11888413,46;1301212,61;1323914,97
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;9750010,14;7027520,8;6533249,38;31645,72;508617,13
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2211;TV MINAS;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;5482439,22;5271740,45;4686908,55;481175,36;444238,63
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2241;IGAM;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;13689866,1;13614148,29;13471264,45;159459,63;152502,38
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2251;JUCEMG;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;12204765,62;11635895,33;11493044,0;370287,54;363476,61
705;APOIO AS POLITICAS PUBLICAS;2500;ASSESSORAMENTO E GERENCIAMENTO DE POLITICAS PUBLICAS;2261;FUNED;FUNDACAO EZEQUIEL DIAS;61746935,43;54774854,63;52005193,45;2476501,73;3363704,19
